flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,std_packet_size,inter_arrival_time,iat_std,entropy,syn_count,ack_count,fin_count,rst_count,syn_ratio,ack_ratio,fin_ratio,rst_ratio,burst_count,unique_src_ports,unique_dst_ports,tcp_ratio,udp_ratio,icmp_ratio,label
7.113.224.174:16370-192.168.220.80:443/TCP,7.113.224.174,192.168.220.80,16370,443,TCP,4569.7869,2251,842925,0.4926,184.46,374.47,226.11,2.031016,0.811889,1.0,7,1498,4,0,0.0034,0.6658,0.0021,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
104.173.142.90:5461-192.168.205.42:53/UDP,104.173.142.90,192.168.205.42,5461,53,UDP,123.2631,35,2539,0.2839,20.6,72.56,1.44,3.625385,1.05157,0.0496,0,0,1,0,0.0,0.0,0.0328,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
209.230.42.153:65062-172.24.91.127:443/TCP,209.230.42.153,172.24.91.127,65062,443,TCP,12.6348,11,1358,0.8706,107.55,123.54,27.45,1.263476,0.057782,0.5555,1,2,0,0,0.1328,0.2,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
14.78.194.40:3452-10.225.7.93:80/TCP,14.78.194.40,10.225.7.93,3452,80,TCP,7.8374,3133,235341,399.7518,30028.21,75.12,3.01,0.002502,0.000288,0.1002,2807,156,0,0,0.8962,0.05,0.0,0.0,9,4,1,1.0,0.0,0.0,DDoS
91.203.12.229:36047-192.168.195.149:22/UDP,91.203.12.229,192.168.195.149,36047,22,UDP,345.1801,124,26491,0.3592,76.75,213.64,82.87,2.806342,0.907426,0.9697,4,0,2,0,0.0352,0.0,0.0167,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
70.45.142.46:21074-10.214.20.249:80/TCP,70.45.142.46,10.214.20.249,21074,80,TCP,10.1222,140,52798,13.8309,5216.08,377.13,204.57,0.072822,0.046378,1.0,11,49,7,11,0.08,0.35,0.05,0.08,0,1,1,1.0,0.0,0.0,MITM
10.23.66.245:9664-2.146.195.239:3000/TCP,10.23.66.245,2.146.195.239,9664,3000,TCP,0.1551,15,3282,101.57910000000001,21169.08,218.82,133.06,0.011075,0.001602,1.0,0,7,0,0,0.06185382111529048,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
94.83.147.81:2599-172.28.6.160:53/UDP,94.83.147.81,172.28.6.160,2599,53,UDP,2.3393,5269,955100,2252.3955,408286.89,181.27,63.67,0.000444,5.8e-05,0.8781,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1,0.0,1.0,0.0,DDoS
10.143.189.251:18083-106.232.88.112:80/TCP,10.143.189.251,106.232.88.112,18083,80,TCP,9.9748,167,250500,16.7422,25113.34,1500.0,80.63,0.060089,0.024356,0.1344,1,100,1,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
8.52.120.151:64412-172.31.158.42:1900/UDP,8.52.120.151,172.31.158.42,64412,1900,UDP,3.0714,2139,3039894,696.4239,989740.6,1421.18,15.5,0.001437,0.000109,0.0273,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1,0.0,1.0,0.0,DDoS
192.168.196.96:44559-98.100.91.95:443/TCP,192.168.196.96,98.100.91.95,44559,443,TCP,32.1347,482,467983,14.9994,14563.19,970.92,83.08,0.066808,0.026003,0.2139,2,265,2,0,0.005,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,BENIGN
104.190.67.178:50989-192.168.163.60:443/TCP,104.190.67.178,192.168.163.60,50989,443,TCP,27.9519,3,146,0.1073,5.22,48.68,16.77,13.975963,10.57545,0.8613,0,0,0,0,0.2426,0.2,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
171.186.80.243:36995-10.12.172.172:53/TCP,171.186.80.243,10.12.172.172,36995,53,TCP,48.3645,8,830,0.1654,17.18,103.87,17.05,6.90922,3.05063,0.4104,0,3,0,0,0.0861,0.4398,0.0161,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
172.26.149.183:65483-203.42.181.155:8443/TCP,172.26.149.183,203.42.181.155,65483,8443,TCP,0.4258,4,565,9.3932,1328.51,141.43,121.01,0.141947,0.039145,1.0,0,2,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.21.35.120:17803-76.109.184.113:80/TCP,172.21.35.120,76.109.184.113,17803,80,TCP,14.4677,226,287641,15.621,19881.57,1272.75,34.47,0.064301,0.006166,0.0677,2,135,2,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
10.57.26.112:35701-120.177.148.43:443/TCP,10.57.26.112,120.177.148.43,35701,443,TCP,32.2461,358,474605,11.1021,14718.27,1325.72,91.72,0.090325,0.024879,0.173,1,196,1,0,0.005,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,BENIGN
10.75.85.145:33820-27.150.10.198:21/TCP,10.75.85.145,27.150.10.198,33820,21,TCP,15.3534,338,430941,22.0146,28068.13,1274.98,29.6,0.045559,0.018162,0.058,3,202,3,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
210.121.0.60:3818-172.25.71.188:80/TCP,210.121.0.60,172.25.71.188,3818,80,TCP,23.2782,126,28701,5.4128,1232.98,227.79,208.74,0.186226,0.142587,1.0,10,44,6,10,0.08,0.35,0.05,0.08,0,1,1,1.0,0.0,0.0,MITM
88.159.204.128:32129-172.17.5.74:443/TCP,88.159.204.128,172.17.5.74,32129,443,TCP,10.1945,1009,280961,98.9753,27560.24,278.46,62.83,0.010114,0.001518,0.5641,151,403,20,10,0.15,0.4,0.02,0.01,2,1,1,1.0,0.0,0.0,DDoS
67.19.224.129:8106-172.26.214.172:443/UDP,67.19.224.129,172.26.214.172,8106,443,UDP,86.4532,10,573,0.1157,6.64,57.36,2.47,9.605913,4.011884,0.1077,0,0,0,0,0.0323,0.0,0.0229,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
166.124.178.65:42564-172.22.90.234:443/TCP,166.124.178.65,172.22.90.234,42564,443,TCP,433.5164,39,12588,0.09,29.04,322.78,43.61,11.408325,3.425068,0.3378,2,3,0,0,0.0635,0.1,0.0241,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
220.34.179.109:32444-172.31.83.227:80/TCP,220.34.179.109,172.31.83.227,32444,80,TCP,20.8959,6,854,0.2871,40.89,142.41,14.4,4.179178,1.997058,0.2529,1,1,0,0,0.2087,0.2,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
56.252.217.193:51653-192.168.93.254:376/TCP,56.252.217.193,192.168.93.254,51653,376,TCP,0.001,2,80,2000.0,80000.0,40.0,3.68,0.001,0.0,0.2297,1,0,0,0,0.5,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,BENIGN
33.193.11.64:25347-172.28.57.162:123/UDP,33.193.11.64,172.28.57.162,25347,123,UDP,0.5,7769,4547390,15538.0,9094781.1,585.33,105.65,6.4e-05,1.1e-05,0.4512,0,0,0,0,0.0,0.0,0.0,0.0,2,4,1,0.0,1.0,0.0,DDoS
192.168.187.234:63629-167.84.132.148:1935/TCP,192.168.187.234,167.84.132.148,63629,1935,TCP,47.0016,262,393000,5.5743,8361.43,1500.0,153.56,0.180083,0.051007,0.2559,1,144,1,0,0.005,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,BENIGN
101.91.235.166:61331-10.68.68.147:123/UDP,101.91.235.166,10.68.68.147,61331,123,UDP,3.8187,4091,5545631,1071.2945,1452213.27,1355.57,33.2,0.000934,0.0001,0.0612,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1,0.0,1.0,0.0,DDoS
184.166.101.3:55325-10.94.194.104:80/TCP,184.166.101.3,10.94.194.104,55325,80,TCP,42.6852,15,1839,0.3514,43.1,122.64,24.45,3.048944,1.403749,0.4983,2,3,0,0,0.1833,0.2,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
172.16.34.242:46324-144.239.197.198:53/UDP,172.16.34.242,144.239.197.198,46324,53,UDP,0.051,3,142,58.8553,2791.67,47.43,0.0,0.025486,0.003134,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
167.33.222.140:61401-192.168.31.209:80/TCP,167.33.222.140,192.168.31.209,61401,80,TCP,21.6843,174,31832,8.0242,1468.02,182.95,5.0,0.125343,0.218139,0.0683,64,34,3,3,0.3692,0.2,0.02,0.02,6,1,1,1.0,0.0,0.0,DDoS
11.20.209.64:6674-172.23.87.13:80/TCP,11.20.209.64,172.23.87.13,6674,80,TCP,28.2819,1455,758464,51.4462,26817.96,521.28,236.81,0.019451,0.016649,1.0,766,415,31,29,0.5267,0.2858,0.0218,0.02,5,5,1,1.0,0.0,0.0,HYBRID_ATTACK
48.73.48.252:37558-172.29.99.244:22/UDP,48.73.48.252,172.29.99.244,37558,22,UDP,30.0,63,16114,2.1,537.16,255.79,9.72,0.483871,0.367527,0.095,3,0,0,0,0.0497,0.0,0.0111,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
220.172.136.122:25333-10.61.215.85:53/UDP,220.172.136.122,10.61.215.85,25333,53,UDP,17.2983,147,63373,8.4979,3663.58,431.11,265.06,0.118482,0.137187,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
192.168.172.217:23750-189.33.43.73:53/UDP,192.168.172.217,189.33.43.73,23750,53,UDP,0.0453,1,122,22.0886,2707.13,122.56,17.21,0.045272,0.008153,0.351,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
192.168.203.139:46242-132.5.103.20:3000/TCP,192.168.203.139,132.5.103.20,46242,3000,TCP,0.5785,8,1145,13.8297,1980.03,143.17,94.74,0.082638,0.03109,1.0,0,4,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
99.158.93.79:34846-172.18.137.200:80/TCP,99.158.93.79,172.18.137.200,34846,80,TCP,7.8889,150,47857,19.014,6066.37,319.05,217.71,0.052946,0.031207,1.0,15,45,4,22,0.1,0.3,0.03,0.15,0,1,1,1.0,0.0,0.0,MITM
164.192.42.52:23724-172.17.128.118:80/TCP,164.192.42.52,172.17.128.118,23724,80,TCP,4.727,364,51822,77.2103,10963.02,142.37,6.72,0.013022,0.002941,0.118,50,145,7,0,0.1391,0.4,0.02,0.0,1,1,1,1.0,0.0,0.0,DDoS
192.168.197.76:45011-73.214.180.64:443/TCP,192.168.197.76,73.214.180.64,45011,443,TCP,0.9449,3,580,3.1751,613.91,193.35,90.63,0.472427,0.178101,1.0,0,1,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
190.85.14.151:6457-10.232.94.242:443/UDP,190.85.14.151,10.232.94.242,6457,443,UDP,91.4993,24,2705,0.2623,29.57,112.74,13.44,3.978232,2.597922,0.298,1,0,0,0,0.0708,0.0,0.0133,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
105.255.221.64:12646-192.168.138.95:3389/TCP,105.255.221.64,192.168.138.95,12646,3389,TCP,27.4364,783,253453,28.5387,9237.86,323.7,171.47,0.035085,0.051655,1.0,245,190,48,25,0.3129,0.2436,0.0617,0.0328,1,4,1,1.0,0.0,0.0,HYBRID_ATTACK
172.17.2.35:59762-89.59.20.101:8554/UDP,172.17.2.35,89.59.20.101,59762,8554,UDP,74.9482,375,490125,5.0035,6539.52,1307.0,164.28,0.200396,0.034804,0.3142,1,206,1,0,0.005,0.55,0.005,0.0,0,1,1,0.0,1.0,0.0,BENIGN
192.168.182.33:41624-168.120.51.73:443/TCP,192.168.182.33,168.120.51.73,41624,443,TCP,1.8585,37,36759,19.909,19779.41,993.49,293.05,0.051624,0.018552,0.7374,1,16,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
151.54.133.14:29707-10.88.248.204:3389/TCP,151.54.133.14,10.88.248.204,29707,3389,TCP,6.8841,487,181497,70.7428,26364.78,372.69,80.05,0.014165,0.024379,0.537,73,106,4,92,0.15,0.2194,0.0092,0.1896,1,2,1,1.0,0.0,0.0,HYBRID_ATTACK
57.16.223.56:54117-10.206.198.216:443/TCP,57.16.223.56,10.206.198.216,54117,443,TCP,33.8137,32,4409,0.9464,130.41,137.8,6.34,1.090764,0.093794,0.1151,1,22,0,0,0.0485,0.7,0.0109,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
46.71.247.114:3321-172.27.147.36:3389/TCP,46.71.247.114,172.27.147.36,3321,3389,TCP,17.9257,1128,581202,62.9265,32422.92,515.25,140.79,0.015906,0.003181,0.6831,193,261,53,79,0.1714,0.2318,0.0477,0.0703,6,4,1,1.0,0.0,0.0,HYBRID_ATTACK
10.183.22.184:50960-178.112.97.191:53/UDP,10.183.22.184,178.112.97.191,50960,53,UDP,0.0442,1,114,22.6407,2590.36,114.41,17.1,0.044168,0.016644,0.3737,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
105.225.159.157:13280-192.168.70.220:8080/TCP,105.225.159.157,192.168.70.220,13280,8080,TCP,7.1451,1672,718013,234.0059,100490.14,429.43,128.59,0.004276,0.000606,0.7486,250,668,33,16,0.15,0.4,0.02,0.01,7,2,1,1.0,0.0,0.0,DDoS
192.168.234.235:13003-189.69.198.16:53/UDP,192.168.234.235,189.69.198.16,13003,53,UDP,0.0272,2,206,73.5208,7573.58,103.01,27.08,0.027203,0.006762,0.6573,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
192.168.108.222:31358-76.202.170.65:443/TCP,192.168.108.222,76.202.170.65,31358,443,TCP,18.0495,162,194191,9.424065,13434.948263657649,1198.71,76.23,0.09652932943831183,0.040373,0.43673359080175855,23,97,1,0,0.1462349142398779,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
172.31.38.105:10496-20.255.7.241:443/TCP,172.31.38.105,20.255.7.241,10496,443,TCP,3.4444,44,19978,14.908172436678887,7815.099579949043,454.05,242.94,0.0802633164665746,0.016713,0.8,11,19,0,0,0.25,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
168.153.1.50:53268-172.18.172.94:443/TCP,168.153.1.50,172.18.172.94,53268,443,TCP,6.9452,18,4837,2.5917,696.59,268.77,128.05,0.408539,0.678062,1.0,4,5,0,0,0.2224,0.3,0.02,0.01,5,1,1,1.0,0.0,0.0,STEALTH_ATTACK
65.233.169.85:1906-172.27.72.4:443/TCP,65.233.169.85,172.27.72.4,1906,443,TCP,25.9714,116,7424,4.4664,285.85,64.0,95.37,0.225839,0.280483,1.0,42,23,2,2,0.3621,0.2,0.02,0.02,9,1,1,1.0,0.0,0.0,DDoS
172.17.200.98:13080-40.149.32.58:8443/TCP,172.17.200.98,40.149.32.58,13080,8443,TCP,0.1007,20,8456,198.5291,83938.48,422.8,78.11,0.005302,0.001256,0.4619,1,10,1,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.17.128.48:49519-72.133.207.33:443/TCP,172.17.128.48,72.133.207.33,49519,443,TCP,0.833,9,4000,13.875440132118724,6275.486350029511,444.47,84.16,0.08179830117621252,0.040064,0.3835186269008377,0,4,0,0,0.1067103697110044,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
192.168.160.4:54995-222.144.106.37:8080/TCP,192.168.160.4,222.144.106.37,54995,8080,TCP,1.8396,74,38531,40.2259,20945.66,520.7,198.99,0.0252,0.003127,0.9554,2,33,1,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
24.117.186.97:19370-192.168.98.14:22/TCP,24.117.186.97,192.168.98.14,19370,22,TCP,10.2814,1677,203269,163.1104,19770.66,121.21,139.62,0.006134,0.009689,1.0,450,438,87,225,0.2687,0.2616,0.0522,0.1343,4,7,1,1.0,0.0,0.0,HYBRID_ATTACK
79.67.84.63:59851-10.71.193.158:3389/TCP,79.67.84.63,10.71.193.158,59851,3389,TCP,9.6152,280,29812,29.1205,3100.55,106.47,233.52,0.034463,0.03861,1.0,97,45,4,5,0.3465,0.1632,0.0172,0.02,1,8,1,1.0,0.0,0.0,HYBRID_ATTACK
100.122.156.104:60626-172.22.57.139:80/TCP,100.122.156.104,172.22.57.139,60626,80,TCP,25.2065,977,339446,38.7599,13466.65,347.44,274.25,0.025826,0.028176,1.0,269,310,21,24,0.2759,0.3179,0.022,0.0249,4,7,1,1.0,0.0,0.0,HYBRID_ATTACK
145.74.36.51:1953-172.26.90.233:443/TCP,145.74.36.51,172.26.90.233,1953,443,TCP,165.5453,114,15169,0.6886,91.64,133.07,21.88,1.465003,0.887736,0.411,17,32,1,0,0.1499,0.2855,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
88.167.25.119:4168-10.145.227.218:443/TCP,88.167.25.119,10.145.227.218,4168,443,TCP,12.1119,33,10870,2.7246,897.48,329.4,168.18,0.378498,1.128883,1.0,4,9,0,0,0.1259,0.3,0.02,0.01,4,1,1,1.0,0.0,0.0,STEALTH_ATTACK
117.49.162.204:36108-192.168.123.160:80/TCP,117.49.162.204,192.168.123.160,36108,80,TCP,16.9834,93,22139,5.4759,1303.62,238.06,285.36,0.184602,0.092249,1.0,7,32,4,7,0.08,0.35,0.05,0.08,0,1,1,1.0,0.0,0.0,MITM
220.240.160.131:8103-10.134.154.29:443/TCP,220.240.160.131,10.134.154.29,8103,443,TCP,6.3788,208,58230,32.6081,9128.78,279.95,369.17,0.030815,0.023224,1.0,102,51,8,27,0.4915,0.2457,0.0408,0.131,1,4,1,1.0,0.0,0.0,HYBRID_ATTACK
121.119.105.166:16934-172.17.78.32:80/TCP,121.119.105.166,172.17.78.32,16934,80,TCP,1.0,46,14675,46.0,14675.07,319.02,176.11,0.022222,0.019661,1.0,3,16,2,3,0.08,0.35,0.05,0.08,0,1,1,1.0,0.0,0.0,MITM
166.31.72.208:31520-10.29.8.103:443/TCP,166.31.72.208,10.29.8.103,31520,443,TCP,23.0806,67,17075,2.9029,739.83,254.86,80.67,0.349705,0.221018,0.7913,6,20,2,10,0.1,0.3,0.03,0.15,0,1,1,1.0,0.0,0.0,MITM
172.23.247.233:64850-18.30.165.49:8554/UDP,172.23.247.233,18.30.165.49,64850,8554,UDP,18.2558,199,281955,10.9006,15444.67,1416.86,97.2,0.092201,0.015506,0.1715,0,109,0,0,0.005,0.55,0.005,0.0,0,1,1,0.0,1.0,0.0,BENIGN
171.84.123.15:31954-172.17.230.244:11211/UDP,171.84.123.15,172.17.230.244,31954,11211,UDP,11.5519,4479,5669310,387.7292,490769.7,1265.75,34.85,0.00258,0.000346,0.0688,0,0,0,0,0.0,0.0,0.0,0.0,6,1,1,0.0,1.0,0.0,DDoS
8.177.187.66:48331-172.21.241.81:80/TCP,8.177.187.66,172.21.241.81,48331,80,TCP,7.0227,2,353,0.2848,50.37,176.86,17.92,7.022729,6.16989,0.2533,0,0,0,0,0.3308,0.2,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
172.29.28.122:15336-112.66.200.73:443/TCP,172.29.28.122,112.66.200.73,15336,443,TCP,0.0728,11,2726,151.1657,37469.04,247.87,136.71,0.007277,0.001888,1.0,0,5,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
105.24.39.140:8104-192.168.35.149:53/UDP,105.24.39.140,192.168.35.149,8104,53,UDP,6.3574,2410,3448317,379.0866,542411.27,1430.84,50.25,0.002639,0.000198,0.0878,0,0,0,0,0.0,0.0,0.0,0.0,6,1,1,0.0,1.0,0.0,DDoS
192.168.100.6:34564-22.228.44.250:1935/TCP,192.168.100.6,22.228.44.250,34564,1935,TCP,51.8961,395,436479,7.6114,8410.64,1105.01,72.23,0.131716,0.048657,0.1634,1,217,1,0,0.005,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.233.22:14377-66.217.73.138:8443/TCP,192.168.233.22,66.217.73.138,14377,8443,TCP,0.7765,9,1298,11.5898,1672.25,144.29,63.03,0.097068,0.026796,1.0,0,4,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
168.179.44.56:20746-172.21.147.74:8443/TCP,168.179.44.56,172.21.147.74,20746,8443,TCP,62.6952,22,880,0.3509,14.04,40.0,23.27,2.985487,0.808822,1.0,0,7,0,0,0.0353,0.3603,0.019,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
90.113.34.16:57788-10.69.254.106:443/TCP,90.113.34.16,10.69.254.106,57788,443,TCP,11.6667,143,85156,12.2572,7299.16,595.5,165.07,0.08216,0.013621,0.693,21,57,2,1,0.15,0.4,0.02,0.01,1,4,1,1.0,0.0,0.0,DDoS
203.200.34.91:6240-10.162.221.8:0/ARP,203.200.34.91,10.162.221.8,6240,0,ARP,1.0,66,3138,66.0,3138.3,47.55,6.85,0.015385,0.01079,0.3601,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,MITM
10.102.148.26:1336-105.193.235.250:443/TCP,10.102.148.26,105.193.235.250,1336,443,TCP,16.191,111,158553,6.8557,9792.7,1428.41,5.0,0.147191,0.059202,0.0088,1,66,1,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
119.232.56.143:38022-10.230.235.65:161/UDP,119.232.56.143,10.230.235.65,38022,161,UDP,0.5,4359,3296650,8718.0,6593300.13,756.29,62.05,0.000115,1.7e-05,0.2051,0,0,0,0,0.0,0.0,0.0,0.0,4,2,1,0.0,1.0,0.0,DDoS
10.149.232.59:29584-77.138.148.103:443/TCP,10.149.232.59,77.138.148.103,29584,443,TCP,4.4739,320,406485,75.10272,114017.20315766784,1270.27,86.31,0.01315073579799901,0.003798,0.5458157181130052,21,192,3,0,0.06769071226804473,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
192.168.222.247:19808-109.33.55.126:443/TCP,192.168.222.247,109.33.55.126,19808,443,TCP,0.1,52,35909,584.0641075646142,447612.25635213783,690.57,316.96,0.0019094712948670152,0.000919,0.8,3,23,1,0,0.06658393225711838,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
203.132.49.63:2069-172.21.193.210:123/UDP,203.132.49.63,172.21.193.210,2069,123,UDP,41.9437,41,2395,0.9775,57.12,58.43,2.61,1.048594,0.704367,0.1119,0,0,0,0,0.0232,0.0,0.0208,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
32.37.121.238:30901-172.28.250.68:443/TCP,32.37.121.238,172.28.250.68,30901,443,TCP,68.6699,198,45929,2.8834,668.85,231.97,30.58,0.348578,0.152487,0.3296,31,45,1,0,0.1603,0.2279,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
51.139.123.236:61094-10.204.2.205:3389/TCP,51.139.123.236,10.204.2.205,61094,3389,TCP,2781.116,657,204399,0.2362,73.5,311.11,194.77,4.239506,1.052586,1.0,1,477,0,0,0.0029,0.7269,0.0009,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
192.168.29.6:50761-63.138.123.232:443/UDP,192.168.29.6,63.138.123.232,50761,443,UDP,5.0,536,598853,107.2,119770.62,1117.26,106.97,0.009346,0.002256,0.2394,2,294,2,0,0.005,0.55,0.005,0.0,0,1,1,0.0,1.0,0.0,BENIGN
39.106.66.87:29430-172.30.107.108:80/TCP,39.106.66.87,172.30.107.108,29430,80,TCP,5.3016,154,56600,29.0476,10675.96,367.53,105.41,0.034651,0.028481,0.717,40,24,5,16,0.2629,0.1616,0.0347,0.1039,1,4,1,1.0,0.0,0.0,HYBRID_ATTACK
192.168.1.200:55446-162.248.198.60:80/TCP,192.168.1.200,162.248.198.60,55446,80,TCP,1.6486,30,45000,18.1971,27295.65,1500.0,86.02,0.056849,0.015931,0.1434,0,18,0,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
147.197.76.159:12588-172.25.121.105:4444/UDP,147.197.76.159,172.25.121.105,12588,4444,UDP,16.7657,79,38171,4.712,2276.75,483.18,107.1,0.214945,0.006492,0.5541,3,31,1,0,0.05,0.4,0.02,0.01,3,1,1,0.0,1.0,0.0,UNKNOWN_ATTACK
2.34.84.176:34841-172.28.84.196:443/TCP,2.34.84.176,172.28.84.196,34841,443,TCP,26.6222,1342,350496,50.4091,13165.59,261.18,344.89,0.019852,0.026281,1.0,368,552,32,226,0.2746,0.4119,0.0245,0.1685,2,7,1,1.0,0.0,0.0,HYBRID_ATTACK
10.63.38.12:56216-41.61.35.91:1935/UDP,10.63.38.12,41.61.35.91,56216,1935,UDP,34.5758,438,575398,12.6678,16641.66,1313.7,171.55,0.079121,0.020355,0.3265,2,240,2,0,0.005,0.55,0.005,0.0,0,1,1,0.0,1.0,0.0,BENIGN
192.168.72.175:30487-29.110.241.74:80/TCP,192.168.72.175,29.110.241.74,30487,80,TCP,2.1671,11,3727,5.0758,1720.03,338.87,206.73,0.216715,0.080305,1.0,0,4,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.80.38:22474-87.79.231.200:53/UDP,192.168.80.38,87.79.231.200,22474,53,UDP,0.0654,1,48,15.2927,743.24,48.6,12.3,0.065391,0.025763,0.6328,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
223.84.99.52:36641-172.18.218.129:80/UDP,223.84.99.52,172.18.218.129,36641,80,UDP,128.3628,17,1101,0.1324,8.58,64.78,52.62,8.022675,4.594832,1.0,0,0,0,0,0.0196,0.0,0.026,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
173.99.148.105:30557-192.168.85.153:0/ARP,173.99.148.105,192.168.85.153,30557,0,ARP,22.066,96,3493,4.3506,158.32,36.39,5.17,0.232273,0.328696,0.3551,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,MITM
172.19.83.171:5400-166.204.69.96:80/TCP,172.19.83.171,166.204.69.96,5400,80,TCP,8.5155,241,335277,29.71647,39372.73,1391.19,52.66,0.035481,0.013647,0.0946,9,144,2,0,0.03911112454700792,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
192.168.234.243:64925-142.39.96.66:8554/TCP,192.168.234.243,142.39.96.66,64925,8554,TCP,49.1401,221,237690,4.4973,4836.99,1075.52,66.36,0.223364,0.065172,0.1542,1,121,1,0,0.005,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,BENIGN
190.33.108.33:44368-10.238.216.3:8080/TCP,190.33.108.33,10.238.216.3,44368,8080,TCP,21.4514,20,11594,0.9323,540.49,579.71,290.97,1.129022,0.79292,1.0,2,8,0,0,0.1379,0.4193,0.0231,0.0281,3,1,1,1.0,0.0,0.0,HYBRID_ATTACK
8.220.140.170:39357-192.168.31.162:50039/TCP,8.220.140.170,192.168.31.162,39357,50039,TCP,0.0119,2,132,167.897,11090.37,66.05,14.03,0.011912,0.0,0.5309,1,0,0,0,0.5,0.0,0.0,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
202.183.170.147:54240-192.168.75.170:443/UDP,202.183.170.147,192.168.75.170,54240,443,UDP,87.7996,3,460,0.0342,5.25,153.59,34.18,43.89979,15.751969,0.5564,0,0,0,0,0.0514,0.0,0.0139,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
